id,created,product,responded_in_24h,responded_in_72h,solved
1288342,2020-05-26 03:43:57 -0800,ios,true,true,false
1288341,2020-05-26 03:39:54 -0800,firefox,false,false,false
1288340,2020-05-26 03:01:08 -0800,mobile,false,false,false
1288339,2020-05-26 02:48:18 -0800,firefox,true,true,false
1288338,2020-05-26 02:23:44 -0800,firefox,true,true,false
1288337,2020-05-26 02:18:40 -0800,firefox,true,true,true
1288336,2020-05-26 02:13:55 -0800,firefox,true,true,false
1288335,2020-05-26 02:05:42 -0800,firefox,true,true,false
1288334,2020-05-26 02:05:14 -0800,mobile,false,false,false
1288333,2020-05-26 02:03:47 -0800,firefox,true,true,false
1288332,2020-05-26 01:50:40 -0800,ios,false,false,false
1288331,2020-05-26 01:40:06 -0800,mobile,false,false,true
1288330,2020-05-26 01:34:45 -0800,thunderbird,true,true,true
1288329,2020-05-26 01:30:30 -0800,firefox,false,false,false
1288328,2020-05-26 00:18:45 -0800,firefox,true,true,false
1288327,2020-05-26 00:12:53 -0800,firefox,true,true,true
1288326,2020-05-26 00:00:29 -0800,ios,false,false,false
1288325,2020-05-25 23:58:47 -0800,firefox,false,false,false
1288324,2020-05-25 23:21:45 -0800,firefox,false,true,false
1288323,2020-05-25 22:38:43 -0800,thunderbird,true,true,true
1288322,2020-05-25 22:23:05 -0800,firefox,false,false,false
1288321,2020-05-25 22:04:28 -0800,firefox,false,false,false
1288320,2020-05-25 22:03:05 -0800,mobile,true,true,false
1288319,2020-05-25 22:02:05 -0800,mobile,true,true,false
1288318,2020-05-25 22:00:55 -0800,mobile,false,false,false
1288317,2020-05-25 22:00:48 -0800,firefox,false,false,false
1288316,2020-05-25 21:59:17 -0800,mobile,true,true,false
1288315,2020-05-25 21:42:37 -0800,ios,false,false,false
1288314,2020-05-25 21:37:26 -0800,thunderbird,true,true,false
1288313,2020-05-25 21:32:54 -0800,firefox,true,true,false
1288312,2020-05-25 21:32:24 -0800,firefox,false,false,false
1288311,2020-05-25 21:27:01 -0800,firefox,false,false,false
1288310,2020-05-25 21:00:46 -0800,firefox,false,false,false
1288309,2020-05-25 20:57:22 -0800,firefox-preview,true,true,false
1288308,2020-05-25 20:51:07 -0800,firefox-preview,true,true,false
1288307,2020-05-25 20:50:49 -0800,firefox,true,true,false
1288306,2020-05-25 20:39:41 -0800,firefox,false,false,true
1288305,2020-05-25 20:16:31 -0800,firefox,false,false,false
1288304,2020-05-25 20:12:22 -0800,thunderbird,true,true,false
1288303,2020-05-25 19:50:04 -0800,firefox,true,true,false
1288302,2020-05-25 19:47:38 -0800,mobile,false,false,false
1288301,2020-05-25 19:23:26 -0800,firefox,true,true,true
1288300,2020-05-25 18:30:42 -0800,firefox,false,false,false
1288299,2020-05-25 17:51:31 -0800,firefox,true,true,false
1288298,2020-05-25 17:51:19 -0800,firefox,false,false,false
1288297,2020-05-25 17:37:10 -0800,firefox,false,false,false
1288296,2020-05-25 17:02:12 -0800,mobile,false,false,false
1288295,2020-05-25 16:42:02 -0800,firefox,false,false,false
1288294,2020-05-25 16:27:08 -0800,mobile,true,true,false
1288293,2020-05-25 16:17:23 -0800,ios,false,false,false
1288292,2020-05-25 15:43:01 -0800,mobile,false,false,false
1288291,2020-05-25 15:31:11 -0800,mobile,false,false,false
1288290,2020-05-25 15:20:48 -0800,mobile,true,true,true
1288289,2020-05-25 15:12:21 -0800,mobile,false,false,false
1288288,2020-05-25 14:59:44 -0800,firefox,true,true,false
1288287,2020-05-25 14:37:58 -0800,firefox,true,true,false
1288286,2020-05-25 14:31:35 -0800,mobile,false,true,false
1288285,2020-05-25 14:31:00 -0800,firefox,true,true,false
1288284,2020-05-25 14:22:17 -0800,firefox,true,true,false
1288283,2020-05-25 14:20:07 -0800,ios,false,false,false
1288282,2020-05-25 14:18:24 -0800,firefox-lockwise,false,false,false
1288281,2020-05-25 14:02:03 -0800,mobile,true,true,false
1288280,2020-05-25 13:50:50 -0800,firefox,false,false,false
1288279,2020-05-25 13:44:35 -0800,firefox,true,true,false
1288278,2020-05-25 13:43:06 -0800,firefox,false,false,false
1288277,2020-05-25 13:35:48 -0800,firefox,true,true,true
1288276,2020-05-25 13:22:51 -0800,firefox,true,true,false
1288275,2020-05-25 13:03:40 -0800,thunderbird,true,true,false
1288274,2020-05-25 12:57:50 -0800,ios,false,false,false
1288273,2020-05-25 12:28:24 -0800,firefox,false,false,false
1288272,2020-05-25 12:22:21 -0800,firefox-lockwise,false,false,false
1288271,2020-05-25 12:06:54 -0800,firefox,true,true,false
1288270,2020-05-25 12:06:18 -0800,thunderbird,false,true,true
1288269,2020-05-25 11:55:17 -0800,thunderbird,true,true,false
1288268,2020-05-25 11:51:02 -0800,thunderbird,true,true,false
1288267,2020-05-25 11:49:08 -0800,firefox,true,true,true
1288266,2020-05-25 11:47:50 -0800,firefox,false,false,false
1288265,2020-05-25 11:45:08 -0800,firefox,false,false,false
1288264,2020-05-25 11:36:38 -0800,thunderbird,true,true,true
1288263,2020-05-25 11:34:28 -0800,thunderbird,false,false,false
1288262,2020-05-25 11:25:15 -0800,firefox,false,false,false
1288261,2020-05-25 11:16:52 -0800,firefox,true,true,false
1288260,2020-05-25 11:16:13 -0800,firefox,false,false,false
1288259,2020-05-25 11:10:59 -0800,firefox,true,true,false
1288258,2020-05-25 10:45:11 -0800,mobile,false,true,false
1288257,2020-05-25 10:34:26 -0800,firefox,true,true,false
1288256,2020-05-25 10:32:22 -0800,thunderbird,false,false,false
1288255,2020-05-25 10:22:45 -0800,thunderbird,true,true,false
1288254,2020-05-25 10:18:35 -0800,thunderbird,true,true,true
1288253,2020-05-25 10:17:15 -0800,firefox,true,true,false
1288252,2020-05-25 10:16:38 -0800,thunderbird,true,true,false
1288251,2020-05-25 10:10:03 -0800,firefox,true,true,false
1288250,2020-05-25 09:48:51 -0800,firefox,true,true,false
1288249,2020-05-25 09:46:15 -0800,firefox,true,true,false
1288248,2020-05-25 09:44:03 -0800,firefox,true,true,true
1288247,2020-05-25 09:40:36 -0800,firefox,true,true,false
1288246,2020-05-25 09:40:32 -0800,thunderbird,true,true,false
1288245,2020-05-25 08:47:52 -0800,thunderbird,true,true,true
1288244,2020-05-25 08:45:40 -0800,firefox,false,true,false
1288243,2020-05-25 08:42:48 -0800,firefox,false,false,false
1288242,2020-05-25 08:38:57 -0800,firefox,false,true,false
1288241,2020-05-25 08:38:09 -0800,firefox,false,false,false
1288240,2020-05-25 08:37:53 -0800,mobile,true,true,false
1288239,2020-05-25 08:23:56 -0800,firefox,false,false,false
1288238,2020-05-25 08:17:47 -0800,firefox-private-network,false,false,false
1288237,2020-05-25 08:16:38 -0800,firefox,false,false,false
1288236,2020-05-25 08:12:44 -0800,firefox,false,false,false
1288235,2020-05-25 08:08:17 -0800,thunderbird,false,false,false
1288234,2020-05-25 08:07:25 -0800,firefox,true,true,false
1288233,2020-05-25 07:52:37 -0800,thunderbird,true,true,false
1288232,2020-05-25 07:43:10 -0800,firefox-private-network,false,false,false
1288231,2020-05-25 07:39:07 -0800,firefox,true,true,true
1288230,2020-05-25 07:12:49 -0800,firefox,true,true,false
1288229,2020-05-25 07:07:51 -0800,thunderbird,true,true,true
1288228,2020-05-25 07:03:22 -0800,ios,false,false,false
1288227,2020-05-25 06:59:00 -0800,firefox,false,false,false
1288226,2020-05-25 06:57:42 -0800,mobile,true,true,false
1288225,2020-05-25 06:49:02 -0800,thunderbird,false,true,false
1288224,2020-05-25 06:44:07 -0800,thunderbird,true,true,true
1288223,2020-05-25 06:36:06 -0800,firefox,true,true,true
1288222,2020-05-25 06:13:26 -0800,firefox,false,false,false
1288221,2020-05-25 06:03:53 -0800,thunderbird,false,true,false
1288220,2020-05-25 05:33:41 -0800,firefox,false,false,false
1288219,2020-05-25 05:30:07 -0800,thunderbird,false,true,false
1288218,2020-05-25 05:22:40 -0800,firefox,true,true,true
1288217,2020-05-25 05:21:43 -0800,firefox,true,true,true
1288216,2020-05-25 05:21:32 -0800,firefox,false,false,false
1288215,2020-05-25 04:21:42 -0800,firefox,false,false,false
1288214,2020-05-25 04:21:10 -0800,firefox,true,true,false
1288213,2020-05-25 04:10:41 -0800,thunderbird,false,true,false
1288212,2020-05-25 04:08:30 -0800,ios,false,false,false
1288211,2020-05-25 03:59:50 -0800,firefox,false,false,false
1288210,2020-05-25 03:57:19 -0800,thunderbird,false,true,false
1288209,2020-05-25 03:31:37 -0800,ios,false,false,false
1288208,2020-05-25 03:30:29 -0800,firefox,false,true,true
1288207,2020-05-25 03:18:11 -0800,firefox,true,true,false
1288206,2020-05-25 02:07:38 -0800,firefox,true,true,false
1288205,2020-05-25 02:01:28 -0800,firefox,true,true,false
1288204,2020-05-25 01:22:44 -0800,firefox,true,true,true
1288203,2020-05-25 01:20:53 -0800,thunderbird,true,true,false
1288202,2020-05-25 01:18:09 -0800,firefox,false,false,false
1288201,2020-05-25 00:26:01 -0800,firefox,true,true,true
1288200,2020-05-25 00:16:05 -0800,mobile,true,true,true
1288199,2020-05-24 23:36:07 -0800,mobile,false,false,false
1288198,2020-05-24 23:35:35 -0800,mobile,false,false,false
1288197,2020-05-24 23:17:58 -0800,firefox,true,true,false
1288196,2020-05-24 23:11:16 -0800,firefox,true,true,false
1288195,2020-05-24 23:04:02 -0800,mobile,true,true,false
1288194,2020-05-24 22:15:17 -0800,firefox,true,true,true
1288193,2020-05-24 21:05:37 -0800,firefox,false,true,false
1288192,2020-05-24 21:03:48 -0800,firefox,true,true,false
1288191,2020-05-24 20:58:53 -0800,thunderbird,true,true,false
1288190,2020-05-24 20:43:10 -0800,firefox,true,true,true
1288189,2020-05-24 20:40:30 -0800,firefox-preview,true,true,true
1288188,2020-05-24 20:10:34 -0800,mobile,false,false,true
1288187,2020-05-24 17:59:09 -0800,mobile,false,false,false
1288186,2020-05-24 17:48:49 -0800,mobile,false,false,false
1288185,2020-05-24 17:47:53 -0800,mobile,false,false,false
1288184,2020-05-24 17:46:13 -0800,mobile,false,false,false
1288183,2020-05-24 17:45:23 -0800,mobile,false,false,false
1288182,2020-05-24 17:41:07 -0800,firefox,true,true,false
1288181,2020-05-24 17:18:24 -0800,firefox,false,true,true
1288180,2020-05-24 17:03:00 -0800,firefox,true,true,false
1288179,2020-05-24 16:32:45 -0800,firefox-preview,true,true,true
1288178,2020-05-24 16:27:25 -0800,firefox,true,true,false
1288177,2020-05-24 16:22:50 -0800,firefox-preview,true,true,false
1288176,2020-05-24 16:21:36 -0800,firefox,false,false,false
1288175,2020-05-24 16:07:01 -0800,firefox,true,true,true
1288174,2020-05-24 16:00:55 -0800,firefox,false,false,false
1288173,2020-05-24 15:30:46 -0800,mobile,false,false,false
1288172,2020-05-24 15:17:56 -0800,mobile,true,true,true
1288171,2020-05-24 15:07:08 -0800,firefox,true,true,false
1288170,2020-05-24 14:57:21 -0800,firefox,true,true,false
1288169,2020-05-24 14:47:40 -0800,firefox,false,false,false
1288168,2020-05-24 14:32:48 -0800,thunderbird,true,true,false
1288167,2020-05-24 14:32:20 -0800,firefox,true,true,false
1288166,2020-05-24 14:25:17 -0800,firefox,true,true,false
1288165,2020-05-24 14:13:02 -0800,ios,false,false,false
1288164,2020-05-24 14:12:24 -0800,firefox,true,true,true
1288163,2020-05-24 14:11:07 -0800,firefox,false,false,false
1288162,2020-05-24 13:54:21 -0800,mobile,true,true,false
1288161,2020-05-24 13:38:04 -0800,thunderbird,false,true,false
1288160,2020-05-24 13:27:56 -0800,firefox,false,false,false
1288159,2020-05-24 13:10:23 -0800,firefox,false,false,false
1288158,2020-05-24 13:08:06 -0800,firefox,false,false,true
1288157,2020-05-24 12:57:09 -0800,thunderbird,false,true,true
1288156,2020-05-24 12:40:03 -0800,ios,false,false,false
1288155,2020-05-24 12:39:31 -0800,firefox,true,true,false
1288154,2020-05-24 12:17:10 -0800,firefox,true,true,false
1288153,2020-05-24 12:15:57 -0800,thunderbird,false,false,false
1288152,2020-05-24 12:08:50 -0800,thunderbird,false,false,false
1288151,2020-05-24 12:07:02 -0800,firefox,false,false,false
1288150,2020-05-24 12:06:02 -0800,firefox,false,false,false
1288149,2020-05-24 12:06:01 -0800,firefox,true,true,false
1288148,2020-05-24 11:54:34 -0800,firefox,false,false,false
1288147,2020-05-24 11:48:34 -0800,firefox,true,true,true
1288146,2020-05-24 11:04:20 -0800,ios,true,true,false
1288145,2020-05-24 11:01:55 -0800,firefox,false,false,false
1288144,2020-05-24 10:59:38 -0800,mobile,false,false,false
1288143,2020-05-24 10:55:21 -0800,firefox,false,false,false
1288142,2020-05-24 10:47:36 -0800,firefox,false,true,true
1288141,2020-05-24 10:45:48 -0800,firefox,false,false,false
1288140,2020-05-24 10:45:18 -0800,thunderbird,false,false,false
1288139,2020-05-24 10:29:28 -0800,firefox,false,false,false
1288138,2020-05-24 10:13:33 -0800,firefox-lockwise,false,false,false
1288137,2020-05-24 10:08:44 -0800,thunderbird,false,false,false
1288136,2020-05-24 09:50:45 -0800,firefox,true,true,false
1288135,2020-05-24 09:49:20 -0800,firefox,true,true,false
1288134,2020-05-24 09:45:54 -0800,mobile,false,false,false
1288133,2020-05-24 09:41:55 -0800,thunderbird,true,true,false
1288132,2020-05-24 09:29:29 -0800,firefox,false,false,false
1288131,2020-05-24 09:27:58 -0800,thunderbird,true,true,false
1288130,2020-05-24 09:24:46 -0800,focus-firefox,false,false,true
1288129,2020-05-24 09:01:50 -0800,thunderbird,false,true,false
1288128,2020-05-24 08:52:58 -0800,firefox,true,true,false
1288127,2020-05-24 08:49:51 -0800,firefox,true,true,false
1288126,2020-05-24 08:49:23 -0800,firefox,false,false,true
1288125,2020-05-24 08:43:45 -0800,firefox,false,false,false
1288124,2020-05-24 08:34:40 -0800,thunderbird,true,true,false
1288123,2020-05-24 08:33:05 -0800,thunderbird,true,true,true
1288122,2020-05-24 07:58:55 -0800,ios,false,false,false
1288121,2020-05-24 07:58:23 -0800,firefox,true,true,true
1288120,2020-05-24 07:53:00 -0800,firefox,true,true,false
1288119,2020-05-24 07:52:20 -0800,firefox,false,false,false
1288118,2020-05-24 07:36:47 -0800,firefox,false,true,false
1288117,2020-05-24 07:35:28 -0800,firefox,false,false,false
1288116,2020-05-24 07:35:23 -0800,firefox,false,true,true
1288115,2020-05-24 07:34:35 -0800,thunderbird,false,false,false
1288114,2020-05-24 07:24:45 -0800,firefox,true,true,true
1288113,2020-05-24 07:22:51 -0800,thunderbird,true,true,true
1288112,2020-05-24 07:10:13 -0800,firefox,true,true,true
1288111,2020-05-24 06:44:44 -0800,firefox,true,true,false
1288110,2020-05-24 06:23:43 -0800,firefox,true,true,true
1288109,2020-05-24 06:00:40 -0800,firefox,true,true,true
1288108,2020-05-24 05:59:34 -0800,firefox,false,false,false
1288107,2020-05-24 05:34:51 -0800,firefox,true,true,false
1288106,2020-05-24 05:30:51 -0800,mobile,true,true,true
1288105,2020-05-24 05:12:36 -0800,firefox,true,true,false
1288104,2020-05-24 04:56:44 -0800,firefox,true,true,false
1288103,2020-05-24 04:25:14 -0800,firefox,false,false,false
1288102,2020-05-24 04:24:55 -0800,firefox,false,false,false
1288101,2020-05-24 04:20:07 -0800,thunderbird,false,true,true
1288100,2020-05-24 04:14:15 -0800,thunderbird,true,true,false
1288099,2020-05-24 03:37:13 -0800,firefox,false,false,false
1288098,2020-05-24 03:34:57 -0800,firefox,true,true,false
1288097,2020-05-24 03:33:40 -0800,firefox,true,true,false
1288096,2020-05-24 03:16:35 -0800,firefox,true,true,false
1288095,2020-05-24 03:16:14 -0800,firefox,true,true,false
1288094,2020-05-24 03:08:28 -0800,thunderbird,true,true,true
1288093,2020-05-24 03:02:55 -0800,focus-firefox,true,true,false
1288092,2020-05-24 02:55:52 -0800,mobile,false,false,false
1288091,2020-05-24 02:53:30 -0800,mobile,false,false,false
1288090,2020-05-24 02:20:15 -0800,firefox,true,true,false
1288089,2020-05-24 02:09:17 -0800,firefox,true,true,true
1288088,2020-05-24 01:36:47 -0800,firefox,false,true,false
1288087,2020-05-24 01:34:11 -0800,mobile,true,true,false
1288086,2020-05-24 01:16:02 -0800,firefox,true,true,false
1288085,2020-05-24 01:10:51 -0800,thunderbird,false,true,false
1288084,2020-05-24 00:58:04 -0800,firefox,true,true,false
1288083,2020-05-24 00:56:13 -0800,mobile,true,true,false
1288082,2020-05-24 00:55:12 -0800,thunderbird,true,true,false
1288081,2020-05-24 00:00:12 -0800,mobile,false,true,false
1288080,2020-05-23 22:55:57 -0800,ios,false,false,false
1288079,2020-05-23 22:38:34 -0800,firefox,false,false,true
1288078,2020-05-23 22:09:57 -0800,firefox,false,false,false
1288077,2020-05-23 21:57:48 -0800,mobile,true,true,false
1288076,2020-05-23 21:34:21 -0800,mobile,true,true,false
1288075,2020-05-23 21:18:42 -0800,firefox,false,true,false
1288074,2020-05-23 21:07:40 -0800,thunderbird,false,true,true
1288073,2020-05-23 21:05:36 -0800,thunderbird,false,false,false
1288072,2020-05-23 20:54:46 -0800,firefox,false,false,false
1288071,2020-05-23 20:54:00 -0800,mobile,true,true,true
1288070,2020-05-23 20:42:15 -0800,firefox,true,true,false
1288069,2020-05-23 20:21:01 -0800,firefox,true,true,false
1288068,2020-05-23 20:20:23 -0800,firefox,true,true,false
1288067,2020-05-23 20:18:45 -0800,thunderbird,false,false,false
1288066,2020-05-23 20:13:13 -0800,mobile,false,false,false
1288065,2020-05-23 20:02:31 -0800,firefox,true,true,false
1288064,2020-05-23 19:51:42 -0800,firefox,false,true,false
1288063,2020-05-23 19:42:35 -0800,thunderbird,false,true,true
1288062,2020-05-23 19:36:36 -0800,firefox,true,true,false
1288061,2020-05-23 19:26:06 -0800,firefox,true,true,false
1288060,2020-05-23 19:21:23 -0800,mobile,true,true,false
1288059,2020-05-23 18:29:40 -0800,firefox,false,false,false
1288058,2020-05-23 18:22:06 -0800,thunderbird,false,true,false
1288057,2020-05-23 18:21:42 -0800,firefox,true,true,false
1288056,2020-05-23 18:01:24 -0800,mobile,false,false,false
1288055,2020-05-23 17:31:09 -0800,firefox,false,false,false
1288054,2020-05-23 16:46:13 -0800,mobile,false,false,false
1288053,2020-05-23 16:43:56 -0800,thunderbird,true,true,true
1288052,2020-05-23 16:30:37 -0800,mobile,false,false,false
1288051,2020-05-23 15:32:55 -0800,firefox,true,true,false
1288050,2020-05-23 15:24:40 -0800,ios,false,true,false
1288049,2020-05-23 15:10:31 -0800,firefox,true,true,false
1288048,2020-05-23 15:05:57 -0800,mobile,false,false,false
1288047,2020-05-23 15:02:59 -0800,mobile,false,false,false
1288046,2020-05-23 15:01:42 -0800,mobile,false,false,false
1288045,2020-05-23 14:49:34 -0800,firefox,true,true,false
1288044,2020-05-23 14:36:44 -0800,thunderbird,true,true,false
1288043,2020-05-23 14:23:01 -0800,firefox,true,true,false
1288042,2020-05-23 14:13:12 -0800,firefox,true,true,false
1288041,2020-05-23 14:09:16 -0800,firefox-lockwise,false,true,false
1288040,2020-05-23 14:05:02 -0800,firefox,true,true,true
1288039,2020-05-23 13:14:59 -0800,firefox,true,true,false
1288038,2020-05-23 12:57:31 -0800,firefox-lockwise,false,false,false
1288037,2020-05-23 12:47:46 -0800,firefox,true,true,true
1288036,2020-05-23 12:39:49 -0800,mobile,true,true,false
1288035,2020-05-23 12:16:36 -0800,firefox,true,true,false
1288034,2020-05-23 12:09:16 -0800,firefox,true,true,true
1288033,2020-05-23 12:07:49 -0800,mobile,false,false,false
1288032,2020-05-23 11:51:17 -0800,firefox,true,true,true
1288031,2020-05-23 11:47:21 -0800,firefox-private-network,false,false,false
1288030,2020-05-23 11:46:33 -0800,firefox,true,true,false
1288029,2020-05-23 11:46:03 -0800,firefox,true,true,false
1288028,2020-05-23 11:40:02 -0800,mobile,false,false,false
1288027,2020-05-23 11:29:04 -0800,firefox,false,false,false
1288026,2020-05-23 11:24:35 -0800,firefox,true,true,false
1288025,2020-05-23 11:12:23 -0800,firefox,false,true,false
1288024,2020-05-23 11:01:48 -0800,firefox,false,false,false
1288023,2020-05-23 10:58:11 -0800,firefox,false,false,false
1288022,2020-05-23 10:57:11 -0800,firefox,true,true,true
1288021,2020-05-23 10:56:47 -0800,thunderbird,false,false,false
1288020,2020-05-23 10:48:25 -0800,firefox,false,true,false
1288019,2020-05-23 10:47:27 -0800,mobile,false,false,false
1288018,2020-05-23 10:45:42 -0800,firefox,false,false,false
1288017,2020-05-23 10:18:59 -0800,thunderbird,false,false,false
1288016,2020-05-23 09:57:06 -0800,firefox,true,true,true
1288015,2020-05-23 09:43:26 -0800,firefox,false,false,false
1288014,2020-05-23 09:33:37 -0800,firefox,true,true,true
1288013,2020-05-23 09:32:14 -0800,mobile,true,true,false
1288012,2020-05-23 09:31:52 -0800,firefox,true,true,true
1288011,2020-05-23 09:21:42 -0800,firefox,false,false,false
1288010,2020-05-23 09:15:14 -0800,firefox,true,true,false
1288009,2020-05-23 09:12:50 -0800,firefox,false,false,false
1288008,2020-05-23 09:05:26 -0800,firefox,false,false,false
1288007,2020-05-23 09:03:02 -0800,firefox,false,false,false
1288006,2020-05-23 09:00:43 -0800,firefox,true,true,true
1288005,2020-05-23 08:47:30 -0800,firefox,true,true,false
1288004,2020-05-23 08:31:10 -0800,firefox,false,false,false
1288003,2020-05-23 07:35:45 -0800,thunderbird,false,true,false
1288002,2020-05-23 07:29:20 -0800,firefox,true,true,false
1288001,2020-05-23 07:22:10 -0800,firefox,false,true,true
1288000,2020-05-23 07:19:26 -0800,firefox,false,false,false
1287999,2020-05-23 07:18:16 -0800,firefox,true,true,true
1287998,2020-05-23 06:33:28 -0800,firefox,true,true,true
1287997,2020-05-23 06:32:37 -0800,firefox-private-network-vpn,false,false,false
1287996,2020-05-23 06:16:13 -0800,firefox,false,false,false
1287995,2020-05-23 05:23:11 -0800,firefox,false,false,false
1287994,2020-05-23 05:22:39 -0800,firefox,true,true,false
1287993,2020-05-23 05:13:25 -0800,thunderbird,false,false,false
1287992,2020-05-23 05:08:22 -0800,firefox,true,true,false
1287991,2020-05-23 05:06:58 -0800,thunderbird,false,false,false
1287990,2020-05-23 05:03:04 -0800,mobile,true,true,false
1287989,2020-05-23 05:02:46 -0800,firefox,false,false,false
1287988,2020-05-23 04:57:09 -0800,mobile,true,true,false
1287987,2020-05-23 04:54:33 -0800,thunderbird,true,true,false
1287986,2020-05-23 04:34:37 -0800,firefox,true,true,false
1287985,2020-05-23 04:29:01 -0800,firefox,true,true,true
1287984,2020-05-23 04:26:37 -0800,firefox,false,true,true
1287983,2020-05-23 04:19:31 -0800,firefox,true,true,false
1287982,2020-05-23 04:11:17 -0800,firefox,true,true,false
1287981,2020-05-23 03:51:03 -0800,firefox,true,true,true
1287980,2020-05-23 03:41:54 -0800,firefox,true,true,false
1287979,2020-05-23 03:34:52 -0800,thunderbird,false,true,true
1287978,2020-05-23 03:33:59 -0800,firefox,true,true,false
1287977,2020-05-23 03:29:49 -0800,firefox,true,true,true
1287976,2020-05-23 03:00:39 -0800,firefox,true,true,false
1287975,2020-05-23 02:39:29 -0800,firefox,true,true,true
1287974,2020-05-23 02:38:57 -0800,firefox,false,false,false
1287973,2020-05-23 02:35:49 -0800,firefox,true,true,true
1287972,2020-05-23 01:53:43 -0800,thunderbird,false,true,true
1287971,2020-05-23 01:28:17 -0800,mobile,true,true,false
1287970,2020-05-23 00:35:26 -0800,firefox,true,true,false
1287969,2020-05-23 00:04:13 -0800,ios,false,false,false
1287968,2020-05-22 23:58:50 -0800,firefox,true,true,false
1287967,2020-05-22 23:55:52 -0800,mobile,true,true,false
1287966,2020-05-22 23:53:33 -0800,mobile,true,true,false
1287965,2020-05-22 23:50:31 -0800,firefox,true,true,false
1287964,2020-05-22 23:18:52 -0800,mobile,true,true,false
1287963,2020-05-22 23:12:31 -0800,firefox,false,false,false
1287962,2020-05-22 22:48:10 -0800,firefox,true,true,false
1287961,2020-05-22 22:46:34 -0800,ios,true,true,false
1287960,2020-05-22 22:40:52 -0800,firefox-lockwise,false,false,false
1287959,2020-05-22 22:08:09 -0800,firefox,false,false,false
1287958,2020-05-22 21:49:19 -0800,firefox,true,true,false
1287957,2020-05-22 21:46:44 -0800,mobile,true,true,false
1287956,2020-05-22 21:28:01 -0800,mobile,true,true,true
1287955,2020-05-22 21:17:50 -0800,thunderbird,false,true,false
1287954,2020-05-22 21:15:33 -0800,mobile,true,true,true
1287953,2020-05-22 20:05:20 -0800,mobile,true,true,false
1287952,2020-05-22 19:34:15 -0800,thunderbird,true,true,true
1287951,2020-05-22 19:31:30 -0800,mobile,false,true,true
1287950,2020-05-22 19:25:39 -0800,firefox,false,true,true
1287949,2020-05-22 19:01:24 -0800,firefox,false,false,true
1287948,2020-05-22 18:52:56 -0800,thunderbird,true,true,false
1287947,2020-05-22 18:52:05 -0800,firefox,false,false,true
1287946,2020-05-22 18:50:43 -0800,mobile,true,true,false
1287945,2020-05-22 18:49:46 -0800,mobile,true,true,false
1287944,2020-05-22 17:22:46 -0800,firefox,false,true,true
1287943,2020-05-22 17:02:33 -0800,thunderbird,true,true,false
1287942,2020-05-22 16:59:46 -0800,mobile,true,true,false
1287941,2020-05-22 16:47:31 -0800,mobile,true,true,false
1287940,2020-05-22 16:15:44 -0800,ios,false,true,false
1287939,2020-05-22 16:09:26 -0800,firefox,true,true,true
1287938,2020-05-22 15:53:41 -0800,firefox,true,true,false
1287937,2020-05-22 15:49:00 -0800,thunderbird,true,true,false
1287936,2020-05-22 15:20:30 -0800,ios,false,false,false
1287935,2020-05-22 15:16:35 -0800,firefox,true,true,true
1287934,2020-05-22 15:15:56 -0800,firefox,true,true,false
1287933,2020-05-22 15:09:20 -0800,firefox-lockwise,false,false,false
1287932,2020-05-22 15:05:23 -0800,firefox,true,true,false
1287931,2020-05-22 14:42:17 -0800,firefox-preview,true,true,true
1287930,2020-05-22 14:31:14 -0800,mobile,false,false,false
1287929,2020-05-22 14:21:49 -0800,thunderbird,true,true,false
1287928,2020-05-22 14:10:59 -0800,firefox,true,true,true
1287927,2020-05-22 13:58:37 -0800,firefox,true,true,false
1287926,2020-05-22 13:54:44 -0800,firefox,true,true,false
1287925,2020-05-22 13:49:25 -0800,thunderbird,true,true,false
1287924,2020-05-22 13:40:42 -0800,mobile,true,true,false
1287923,2020-05-22 13:36:07 -0800,mobile,true,true,false
1287922,2020-05-22 13:25:05 -0800,mobile,true,true,false
1287921,2020-05-22 13:22:40 -0800,thunderbird,true,true,true
1287920,2020-05-22 13:22:08 -0800,mobile,true,true,false
1287919,2020-05-22 13:16:50 -0800,thunderbird,true,true,false
1287918,2020-05-22 12:49:02 -0800,thunderbird,true,true,false
1287917,2020-05-22 12:28:49 -0800,firefox,true,true,false
1287916,2020-05-22 12:27:34 -0800,firefox-enterprise,false,false,false
1287915,2020-05-22 12:26:06 -0800,thunderbird,true,true,false
1287914,2020-05-22 12:19:01 -0800,ios,false,false,false
1287913,2020-05-22 12:12:57 -0800,firefox,true,true,false
1287912,2020-05-22 12:02:57 -0800,firefox,true,true,false
1287911,2020-05-22 11:59:59 -0800,thunderbird,false,false,false
1287910,2020-05-22 11:57:54 -0800,firefox,true,true,false
1287909,2020-05-22 11:56:49 -0800,firefox,true,true,false
1287908,2020-05-22 11:55:07 -0800,firefox,true,true,true
1287907,2020-05-22 11:46:42 -0800,firefox,true,true,false
1287906,2020-05-22 11:41:37 -0800,firefox,true,true,false
1287905,2020-05-22 11:30:02 -0800,firefox,false,true,false
1287904,2020-05-22 11:14:01 -0800,firefox,true,true,false
1287903,2020-05-22 11:05:15 -0800,firefox,true,true,false
1287902,2020-05-22 10:58:29 -0800,firefox-lockwise,false,false,false
1287901,2020-05-22 10:45:22 -0800,firefox,true,true,false
1287900,2020-05-22 10:40:14 -0800,mobile,false,false,false
