id,created,product,responded_in_24h,responded_in_72h,solved
1282503,2020-03-21 09:04:32 -0800,firefox,true,true,
1282500,2020-03-21 08:48:17 -0800,firefox,false,false,
1282497,2020-03-21 07:19:34 -0800,firefox,true,true,
1282496,2020-03-21 05:45:34 -0800,firefox,false,false,
1282491,2020-03-21 02:52:39 -0800,firefox,true,true,
1282490,2020-03-21 02:17:40 -0800,firefox,false,true,
1282489,2020-03-21 02:09:20 -0800,firefox,true,true,
1282484,2020-03-20 21:41:38 -0800,firefox,false,true,
1282483,2020-03-20 21:14:36 -0800,firefox,false,true,
1282482,2020-03-20 21:02:22 -0800,firefox,false,false,
1282481,2020-03-20 20:27:48 -0800,firefox,false,true,
1282480,2020-03-20 20:21:51 -0800,firefox,true,true,
1282479,2020-03-20 20:16:25 -0800,firefox,true,true,
1282472,2020-03-20 18:36:36 -0800,firefox,true,true,
1282464,2020-03-20 15:26:38 -0800,firefox,true,true,
1282463,2020-03-20 14:39:34 -0800,firefox,false,false,
1282460,2020-03-20 13:56:10 -0800,firefox,true,true,
1282459,2020-03-20 13:55:01 -0800,firefox,true,true,
1282458,2020-03-20 13:45:06 -0800,firefox,true,true,
1282455,2020-03-20 13:05:26 -0800,firefox,true,true,
1282451,2020-03-20 11:52:19 -0800,firefox,true,true,
1282450,2020-03-20 11:43:37 -0800,firefox,true,true,
1282448,2020-03-20 11:23:20 -0800,firefox,true,true,
1282447,2020-03-20 10:50:51 -0800,firefox,true,true,
1282444,2020-03-20 09:25:28 -0800,firefox,true,true,
1282442,2020-03-20 08:45:54 -0800,firefox,true,true,
1282440,2020-03-20 08:03:38 -0800,firefox,false,false,
1282436,2020-03-20 07:10:30 -0800,firefox,true,true,
1282435,2020-03-20 06:53:46 -0800,firefox,false,true,
1282434,2020-03-20 06:49:29 -0800,firefox,true,true,
1282431,2020-03-20 05:50:49 -0800,firefox,true,true,
1282429,2020-03-20 03:48:24 -0800,firefox,true,true,
1282428,2020-03-20 03:42:56 -0800,firefox,false,true,
1282426,2020-03-20 02:07:18 -0800,firefox,false,true,
1282425,2020-03-20 02:03:19 -0800,firefox,false,false,
1282424,2020-03-20 01:58:56 -0800,firefox,false,true,
1282423,2020-03-20 01:47:25 -0800,firefox,false,false,
1282422,2020-03-20 01:19:41 -0800,firefox,false,false,
1282421,2020-03-20 01:01:00 -0800,firefox,false,false,
1282420,2020-03-19 22:55:35 -0800,firefox,true,true,
1282419,2020-03-19 22:52:26 -0800,firefox,false,false,
1282416,2020-03-19 20:09:18 -0800,firefox,true,true,
1282415,2020-03-19 19:56:46 -0800,firefox,true,true,
1282414,2020-03-19 19:51:48 -0800,firefox,false,true,
1282409,2020-03-19 19:02:04 -0800,firefox,true,true,
1282406,2020-03-19 18:30:18 -0800,firefox,true,true,
1282404,2020-03-19 18:06:25 -0800,firefox,false,false,
1282403,2020-03-19 17:55:14 -0800,firefox,true,true,
1282397,2020-03-19 16:02:44 -0800,firefox,true,true,
1282396,2020-03-19 15:34:31 -0800,firefox,false,false,
1282395,2020-03-19 15:34:30 -0800,firefox,false,false,
1282394,2020-03-19 15:34:22 -0800,firefox,true,true,
1282390,2020-03-19 15:10:50 -0800,firefox,false,false,
1282389,2020-03-19 14:50:03 -0800,firefox,true,true,
1282386,2020-03-19 12:13:12 -0800,firefox,true,true,
1282384,2020-03-19 12:06:14 -0800,firefox,false,false,
1282377,2020-03-19 10:19:21 -0800,firefox,true,true,
1282373,2020-03-19 09:00:51 -0800,firefox,true,true,
1282372,2020-03-19 08:52:14 -0800,firefox,true,true,
1282370,2020-03-19 08:31:20 -0800,firefox,false,true,
1282369,2020-03-19 08:12:23 -0800,firefox,false,false,
1282367,2020-03-19 07:34:58 -0800,firefox,true,true,
1282365,2020-03-19 07:20:43 -0800,firefox,false,false,
1282364,2020-03-19 07:14:06 -0800,firefox,true,true,
1282363,2020-03-19 07:07:54 -0800,firefox,false,true,
1282358,2020-03-19 04:27:29 -0800,firefox,false,false,
1282355,2020-03-19 03:11:09 -0800,firefox,true,true,
1282354,2020-03-19 02:53:53 -0800,firefox,true,true,
1282353,2020-03-19 02:50:18 -0800,firefox,true,true,
1282349,2020-03-19 01:45:13 -0800,firefox,false,false,
1282348,2020-03-19 01:36:54 -0800,firefox,false,true,
1282342,2020-03-18 22:50:58 -0800,firefox,false,true,
1282338,2020-03-18 19:43:53 -0800,firefox,true,true,
1282336,2020-03-18 18:49:31 -0800,firefox,true,true,
1282333,2020-03-18 18:21:28 -0800,firefox,true,true,
